Date,SPY,GS,MSFT,TLT,MRK
2/25/2016,175.202744,132.925888,47.388229,115.6651,39.743252
2/26/2016,174.799515,134.719131,46.660583,114.549583,39.462704
2/29/2016,173.428665,134.656113,46.278564,115.050247,39.127628
3/1/2016,177.505432,139.266846,47.824818,113.024391,40.327709
3/2/2016,178.302856,138.861603,48.161354,113.490852,40.732937
3/3/2016,179.001724,139.879227,47.615616,113.904472,40.60046
3/4/2016,179.584122,141.238983,47.324558,113.173996,40.584877
3/7/2016,179.727493,139.897202,46.414993,113.138809,41.021267
3/8/2016,177.765228,136.520248,46.978928,114.388496,40.873199
3/9/2016,178.643387,134.998322,48.061306,113.693237,40.803066
3/10/2016,178.786713,135.997925,47.342754,113.226868,41.332977
3/11/2016,181.671844,138.627457,48.270496,112.082748,41.837921
3/14/2016,181.438873,138.222244,48.361462,112.434746,41.743561
3/15/2016,181.143127,136.907471,48.743488,112.540375,41.224522
3/16/2016,182.191467,135.565659,49.43475,112.874763,40.847034
3/17/2016,183.347351,137.699905,49.716713,113.341209,40.524593
3/18/2016,184.06781,141.923386,48.652527,113.578819,41.09082
3/21/2016,184.328964,140.743713,48.989059,112.707581,41.523357
3/22/2016,184.229919,138.861603,49.180061,112.681221,41.704239
3/23/2016,183.014099,138.753494,49.089115,113.957268,41.743561
3/24/2016,182.932999,137.781006,49.307404,114.001251,41.735695
3/28/2016,183.041122,138.537415,48.697994,114.150848,41.546947
3/29/2016,184.734253,139.609024,49.762196,115.34771,41.932308
3/30/2016,185.544815,140.9328,50.071442,114.133263,41.853657
3/31/2016,185.094498,141.365082,50.235153,114.942902,41.609875
4/1/2016,186.355392,143.922531,50.544411,115.242714,42.23114
4/4/2016,185.751968,142.076477,50.417076,115.313271,42.781639
4/5/2016,183.896683,139.897202,49.625759,116.574341,42.655807
4/6/2016,185.90506,139.753128,50.135117,115.727753,43.748951
4/7/2016,183.680511,135.448593,49.534801,117.156387,43.583794
4/8/2016,184.175873,135.331512,49.498417,116.415627,43.536613
4/11/2016,183.743622,137.060516,49.398361,116.265678,43.292824
4/12/2016,185.454773,138.960678,49.707615,115.463211,43.520878
4/13/2016,187.328049,143.949631,50.344303,115.868874,44.008465
4/14/2016,187.337082,144.90416,50.353405,115.313271,44.393818
4/15/2016,187.129883,142.751877,50.617184,116.301003,44.150024
4/18/2016,188.444824,143.202164,51.353916,115.798355,44.441006
4/19/2016,189.0392,146.471069,51.290249,115.436737,44.716255
4/20/2016,189.219315,150.370346,50.562611,114.166862,44.496052
4/21/2016,188.20163,148.875488,50.735424,113.487839,44.511776
4/22/2016,188.20163,150.163269,47.097168,113.196808,44.621876
4/25/2016,187.877411,148.668335,47.397327,112.729416,44.21294
4/26/2016,188.156631,149.34375,46.787922,112.217934,44.071388
4/27/2016,188.543869,150.316299,46.333138,113.337914,44.283722
4/28/2016,186.832703,147.947922,45.387207,113.805313,43.835445
4/29/2016,185.82399,147.785843,45.359917,114.096298,43.12767
5/2/2016,187.300995,149.649933,46.032982,112.947571,43.489429
5/3/2016,185.670914,146.912338,45.278046,114.370239,43.316414
5/4/2016,184.635193,144.14769,45.359917,114.997612,43.10408
5/5/2016,184.599167,143.661377,45.423573,115.766403,42.537842
5/6/2016,185.274658,143.049042,45.832882,115.271561,42.1525
5/9/2016,185.42775,141.842316,45.541813,115.633835,42.545715
5/10/2016,187.733307,145.363403,46.40591,115.64267,43.001839
5/11/2016,185.977112,143.562378,46.433193,116.296577,42.710865
5/12/2016,186.031189,142.346664,46.851593,115.766403,42.561443
5/13/2016,184.410004,139.888199,46.460476,116.888634,42.372711
5/16/2016,186.229294,139.92424,47.142654,115.881256,42.978252
5/17/2016,184.491089,139.266846,46.263363,116.075668,42.718731
5/18/2016,184.545135,144.030655,46.538136,114.423264,42.993977
5/19/2016,183.905701,139.311859,46.08934,114.918121,42.923203
5/20/2016,185.067474,139.140747,46.364105,115.006454,43.340004
5/23/2016,184.815353,139.987244,45.823719,115.262711,43.190582
5/24/2016,187.210907,141.914413,47.252556,114.750214,43.725361
5/25/2016,188.48082,145.210327,47.738003,114.317245,44.488194
5/26/2016,188.534866,143.382263,47.527336,114.909225,44.346634
5/27/2016,189.345398,144.250259,47.921181,114.741356,44.417412
5/31/2016,188.985168,144.205078,48.544014,115.015259,44.2444
6/1/2016,189.372437,144.648148,48.406624,115.481941,44.299446
6/2/2016,189.948807,144.024246,48.06773,116.314247,44.684792
6/3/2016,189.381424,140.76001,47.435745,117.970108,44.54324
6/6/2016,190.345108,142.016846,47.747162,117.093491,44.960049
6/7/2016,190.642319,140.307907,47.719688,117.376816,44.826363
6/8/2016,191.263687,139.828659,47.664726,118.005493,45.313942
6/9/2016,191.002548,138.499435,47.280045,118.766968,44.967911
6/10/2016,189.192291,135.533646,47.151814,119.342575,44.676937
6/13/2016,187.733307,134.394318,45.924469,119.87381,44.504089
6/14/2016,187.364075,132.188034,45.640533,119.785271,44.615131
6/15/2016,187.102875,132.160904,45.512299,120.245728,44.488228
6/16/2016,187.661255,132.585922,46.15345,120.830132,45.606579
6/17/2016,186.962357,131.690689,45.915314,120.077484,44.329594
6/20/2016,188.166412,133.598587,45.860355,118.793579,44.527882
6/21/2016,188.700546,134.141083,46.886192,118.244545,44.615131
6/22/2016,188.392776,133.951202,46.703011,118.439369,45.241741
6/23/2016,190.846069,138.0383,47.545662,117.08461,45.749352
6/24/2016,183.992996,128.272751,45.640533,120.22805,44.321663
6/27/2016,180.697739,126.147797,44.358238,123.229721,43.869568
6/28/2016,183.956772,128.77002,45.283318,123.486488,44.083721
6/29/2016,187.089127,131.564056,46.290836,122.539131,45.24966
6/30/2016,189.642075,134.349091,46.867874,122.990639,45.693829
7/1/2016,190.040359,134.05069,46.858707,124.69828,45.95557
7/5/2016,188.673401,130.61467,46.867874,126.259628,46.003162
7/6/2016,189.805008,131.636459,47.060219,126.463593,46.923222
7/7/2016,189.687302,132.920395,47.060219,126.454765,46.621811
7/8/2016,192.511856,135.976685,47.902866,127.386185,47.073921
7/11/2016,193.190826,137.613327,48.16848,126.268494,47.065983
7/12/2016,194.594055,141.890274,48.736351,124.192596,47.272209
7/13/2016,194.566879,142.794449,49.011131,125.656395,47.232548
7/14/2016,195.653259,146.97197,49.221798,123.828941,47.311867
7/15/2016,195.390701,146.158188,49.18515,122.764465,47.296001
7/18/2016,195.915771,147.686325,49.423298,122.649101,46.812176
7/19/2016,195.716614,145.950241,48.626453,123.34108,46.526634
7/20/2016,196.531403,146.275757,51.209358,122.666809,46.629745
7/21/2016,195.789063,144.720474,51.108604,122.915291,46.629745
7/22/2016,196.667191,145.045975,51.813869,123.128166,46.653538
7/25/2016,196.133041,145.136429,51.9604,123.039444,46.447323
7/26/2016,196.223587,145.724182,51.987892,123.234612,46.288696
7/27/2016,196.01535,145.570465,51.465816,124.769264,46.47905
7/28/2016,196.241714,145.154526,51.484135,124.53862,46.344219
7/29/2016,196.558563,143.599243,51.914623,125.576492,46.526634
8/1/2016,196.395584,143.029602,51.823029,124.214989,46.526634
8/2/2016,195.137207,141.112625,51.823029,122.93531,46.264908
8/3/2016,195.707535,143.174286,52.180241,123.006363,45.725548
8/4/2016,195.915771,142.912048,52.564926,123.930611,45.876251
8/5/2016,197.518143,146.565125,53.087006,122.642044,50.651062
8/8/2016,197.400513,147.234192,53.1786,122.873039,49.857906
8/9/2016,197.518143,147.785797,53.30682,124.081673,49.564442
8/10/2016,197.029297,146.655548,53.141964,124.561638,49.683407
8/11/2016,197.943665,148.165573,53.398426,123.450714,50.468636
8/12/2016,197.771637,147.613998,53.068687,124.490501,50.246559
8/15/2016,198.34198,149.693695,53.233547,123.317413,50.222759
8/16/2016,197.319016,149.784119,52.938618,122.988602,50.000671
8/17/2016,197.69014,149.8022,53.049221,123.726219,50.198963
8/18/2016,198.133774,150.154861,53.086086,123.921738,50.468636
8/19/2016,197.84407,150.308548,53.104515,123.272964,50.254486
8/22/2016,197.835007,150.335693,53.1506,124.312752,50.405186
8/23/2016,198.233337,150.172958,53.353359,124.446114,50.428982
8/24/2016,197.219391,149.467636,53.408661,124.152863,49.754799
8/25/2016,197.083618,150.010178,53.611416,123.68177,49.4296
8/26/2016,196.712463,150.073486,53.482388,122.961914,49.849976
8/29/2016,197.681091,150.887299,53.546902,124.60601,49.976879
8/30/2016,197.355209,153.746704,53.353359,124.126144,49.73893
8/31/2016,196.7939,153.828384,52.95705,124.303894,49.802391
9/1/2016,196.802963,152.96608,53.076866,124.440987,49.889626
9/2/2016,197.69014,153.574234,53.1506,123.426033,49.953087
9/6/2016,198.287674,153.710449,53.095303,124.325287,50.159294
9/7/2016,198.269516,154.019043,53.141384,124.236252,49.865837
9/8/2016,197.816895,155.825485,52.929394,122.678116,50.159294
9/9/2016,193.082184,153.020523,51.805019,120.657097,49.564442
9/12/2016,195.852417,155.280807,52.579182,120.71946,50.119652
9/13/2016,193.036957,151.595276,52.099937,119.348312,49.401981
9/14/2016,192.964493,150.832855,51.851101,119.526428,49.034321
9/15/2016,194.892822,152.575699,52.708214,119.01001,49.857559
9/16/2016,194.139389,150.687576,52.763508,119.97155,49.77763
9/19/2016,194.175766,150.87825,52.468594,119.579834,49.018333
9/20/2016,194.184906,151.114227,52.357994,119.998299,49.505878
9/21/2016,196.368591,151.622574,53.233551,120.968719,50.113316
9/22/2016,197.606033,152.521271,53.288849,121.930267,50.36908
9/23/2016,196.52327,149.897858,52.929394,121.814545,50.321125
9/26/2016,194.931,146.584549,52.440952,122.589134,49.673733
9/27/2016,196.141129,147.864426,53.408661,123.488365,50.009411
9/28/2016,197.1147,148.372787,53.482388,123.22123,50.592873
9/29/2016,195.33136,144.287872,52.901768,123.532913,49.481899
9/30/2016,196.805359,146.39386,53.086086,122.42881,49.881535
10/3/2016,196.33226,146.212357,52.920189,122.024803,49.969463
10/4/2016,195.33136,147.301636,52.754299,120.597733,49.921497
10/5/2016,196.195724,151.05069,53.122955,120.03582,50.193256
10/6/2016,196.33226,151.731476,53.215118,119.366859,50.081337
10/7/2016,195.65889,154.164291,53.270416,119.447144,50.169262
10/10/2016,196.677979,155.262634,53.491608,118.742493,51.072426
10/11/2016,194.194,153.447128,52.708214,118.474915,49.497883
10/12/2016,194.448792,153.683167,52.634487,118.590881,49.282085
10/13/2016,193.811859,151.976593,52.459377,119.036873,49.96146
10/14/2016,193.911972,154.790665,52.920189,117.368935,49.66573
10/17/2016,193.238663,153.410843,52.735863,118.118134,49.170197
10/18/2016,194.448792,156.706009,53.141384,118.501686,49.625767
10/19/2016,194.967407,158.412582,53.021568,118.599815,49.449932
10/20/2016,194.603439,158.412582,52.763508,118.724716,49.489899
10/21/2016,194.694427,158.557846,54.984642,118.903076,48.914425
10/24/2016,195.52243,158.966309,56.219646,118.385757,48.554768
10/25/2016,194.867264,159.356644,56.21043,118.697914,49.51387
10/26/2016,194.476059,160.736435,55.878635,117.895172,48.650681
10/27/2016,193.957443,161.353714,55.390163,116.61087,48.986362
10/28/2016,193.384247,160.799988,55.178188,116.352142,47.028183
10/31/2016,193.393326,161.798492,55.22427,117.065666,46.932278
11/1/2016,191.992081,161.635117,55.113682,117.074646,47.395844
11/2/2016,190.836624,160.291595,54.772682,117.584007,47.028183
11/3/2016,189.963089,159.95578,54.56992,116.681465,46.700497
11/4/2016,189.753815,159.692551,54.109108,117.726944,47.012196
11/7/2016,193.939224,164.739624,55.685085,116.726097,47.995293
11/8/2016,194.812729,165.139038,55.731171,116.252487,48.362942
11/9/2016,196.878113,174.86113,55.454678,111.319656,51.296215
11/10/2016,197.369476,182.341034,54.099899,109.675369,51.919628
11/11/2016,196.91452,185.127869,54.394814,109.058746,51.112385
11/14/2016,197.069183,189.884476,53.565331,108.406372,50.776695
11/15/2016,198.606918,191.709091,54.623096,108.942558,50.872616
11/16/2016,198.233841,187.233826,55.346825,109.925598,50.057365
11/17/2016,199.252914,190.292984,56.265415,108.308144,50.113316
11/18/2016,198.807053,190.946625,55.996334,107.995338,49.449932
11/21/2016,200.308334,191.609222,56.46954,108.263405,49.793606
11/22/2016,200.699585,191.636444,56.710781,108.227692,49.31406
11/23/2016,200.808777,192.725784,56.042721,107.807678,49.266102
11/25/2016,201.554871,191.881561,56.163342,107.968521,49.721676
11/28/2016,200.608566,190.946625,56.237572,108.763832,49.393982
11/29/2016,200.999847,192.813217,56.682945,109.219589,49.705685
11/30/2016,200.517639,199.678925,55.912811,107.450249,48.906437
12/1/2016,199.780655,206.362534,54.929295,106.315712,48.562756
12/2/2016,199.880707,203.384979,54.975674,107.094734,48.858494
12/5/2016,201.081772,208.11084,55.87571,106.978325,48.15514
12/6/2016,201.718643,210.68779,55.625183,106.897705,48.179115
12/7/2016,204.357285,214.493896,56.942745,107.811089,48.003269
12/8/2016,204.857712,219.857147,56.608704,106.539543,48.051243
12/9/2016,206.095123,220.221405,57.499462,105.214333,48.938404
12/12/2016,205.858566,215.959946,57.685028,105.411278,49.330044
12/13/2016,207.232483,217.216522,58.436592,105.787415,49.783279
12/14/2016,205.521942,218.473083,58.158237,104.605415,49.791344
12/15/2016,206.368088,221.268555,58.065453,105.133759,50.250591
12/16/2016,205.964493,217.535172,57.805649,104.891953,50.306988
12/19/2016,206.412949,217.690018,59.030426,106.02021,49.259594
12/20/2016,207.209183,221.350525,58.956196,105.491867,48.743965
12/21/2016,206.632568,219.848068,58.956196,105.957527,47.881874
12/22/2016,206.275681,218.646072,58.965481,105.768066,48.002735
12/23/2016,206.577682,219.420105,58.677841,105.983559,47.986618
12/27/2016,207.09024,219.957321,58.714958,105.642372,48.171921
12/28/2016,205.378708,219.128708,58.445885,106.414505,47.75296
12/29/2016,205.332993,216.879608,58.362366,106.79158,47.567654
12/30/2016,204.58252,218.036026,57.657188,106.953156,47.430687
1/3/2017,206.147522,219.966461,58.065453,107.411018,48.461971
1/4/2017,207.373947,221.386887,57.805649,107.824036,48.445866
1/5/2017,207.209183,219.738815,57.805649,109.511848,48.429741
1/6/2017,207.950546,222.998627,58.306694,108.506348,48.558655
1/9/2017,207.26413,221.168396,58.121124,109.377205,49.227364
1/10/2017,207.26413,220.877014,58.102562,109.305367,48.276661
1/11/2017,207.849854,223.781754,58.631454,109.673462,49.654388
1/12/2017,207.328201,222.033417,58.093292,109.431046,50.121677
1/13/2017,207.804123,222.452316,58.176792,108.910324,50.226418
1/17/2017,207.07193,214.657837,58.019054,110.050522,49.53352
1/18/2017,207.52951,213.337479,57.991219,108.640999,49.283772
1/19/2017,206.760742,210.715012,57.805649,107.895813,48.606991
1/20/2017,207.520416,211.434402,58.213913,107.680389,50.379505
1/23/2017,206.980392,211.86235,58.418041,108.757729,49.799408
1/24/2017,208.307449,212.782059,58.937645,108.012558,49.316006
1/25/2017,210.110519,216.032761,59.086102,106.656853,49.211262
1/26/2017,209.890854,218.154404,59.633533,107.015976,49.307938
1/27/2017,209.561325,215.759567,61.034607,107.402061,49.75106
1/30/2017,208.261719,212.982391,60.431492,107.078865,49.493248
1/31/2017,208.243423,208.811981,59.98613,107.824036,49.944439
2/1/2017,208.325821,210.041229,58.99332,107.15731,50.033054
2/2/2017,208.463074,209.804489,58.612885,107.112343,51.708881
2/3/2017,209.899979,219.401871,59.086102,107.067337,51.797508
2/6/2017,209.524719,218.518616,59.048988,107.715141,52.321198
2/7/2017,209.533905,218.190826,58.854141,108.506897,51.724995
2/8/2017,209.808441,216.469849,58.770626,109.982491,51.821678
2/9/2017,211.053177,219.948242,59.43869,108.713882,51.878067
2/10/2017,211.886002,221.013611,59.383011,108.650848,51.684711
2/13/2017,213.039215,224.24617,60.051064,108.30896,52.184235
2/14/2017,213.890427,227.150848,60.275116,107.526222,52.901299
2/15/2017,215.007004,228.134262,60.237774,107.031349,52.498447
2/16/2017,214.823959,227.132629,60.228436,107.61618,52.579021
2/17/2017,215.162598,227.988556,60.321793,108.254967,52.683762
2/21/2017,216.443924,229.245148,60.200436,108.06601,52.756275
2/22/2017,216.251724,229.217819,60.07909,108.245995,52.603188
2/23/2017,216.398178,228.72612,60.321793,108.569885,53.054375
2/24/2017,216.672745,225.229538,60.321793,109.775513,53.304134
2/27/2017,217.011398,227.032455,59.957729,109.127716,53.054375
2/28/2017,216.425629,226.466431,59.724354,109.532593,53.070484
3/1/2017,219.455048,230.71167,60.620495,107.697212,53.344418
3/2/2017,218.073059,229.205307,59.752365,107.309586,53.239689
3/3/2017,218.210342,230.875992,59.976395,107.589035,53.642529
3/6/2017,217.560532,230.072617,59.995064,107.075211,53.553902
3/7/2017,216.91069,229.059204,60.116421,106.750679,53.142994
3/8/2017,216.50798,228.456665,60.667179,106.173767,53.014088
3/9/2017,216.782547,228.401886,60.424461,105.326393,53.086594
3/10/2017,217.542206,226.758575,60.61116,105.695976,52.852951
3/13/2017,217.652023,226.557709,60.405792,105.028893,52.075722
3/14/2017,216.819183,226.156036,60.125759,105.53373,52.116314
3/15/2017,218.695389,225.297852,60.443134,106.822792,52.522202
3/16/2017,218.265244,226.612503,60.340443,106.281952,52.100075
3/17/2017,217.881912,222.705078,60.555157,106.949043,51.87278
3/20/2017,217.642929,221.061768,60.61116,107.40876,52.043251
3/21/2017,214.848495,212.717422,59.939053,108.301216,51.880894
3/22/2017,215.35408,210.955429,60.704506,108.73391,51.548061
3/23/2017,215.124268,211.713135,60.555157,108.58065,51.369469
3/24/2017,214.968018,208.526962,60.657852,108.968277,51.2883
3/27/2017,214.74736,205.852005,60.769863,109.464066,51.29641
3/28/2017,216.310074,209.366913,60.94722,108.73391,51.418179
3/29/2017,216.512299,208.563492,61.115242,109.382996,51.66172
3/30/2017,217.201736,211.092331,61.339283,108.499557,51.507473
3/31/2017,216.696167,209.722931,61.479309,108.815002,51.580532
4/3/2017,216.319275,209.029083,61.189926,109.912636,51.523716
4/4/2017,216.457138,209.302979,61.357956,109.316429,51.686062
4/5/2017,215.81366,207.842255,61.199257,109.650673,51.604897
4/6/2017,216.420395,208.736969,61.357956,109.488052,51.336998
4/7/2017,216.199738,208.043091,61.311291,109.045403,51.2477
4/10/2017,216.32843,208.965195,61.171253,109.551254,50.776878
4/11/2017,216.071045,207.915283,61.124577,110.590149,50.80122
4/12/2017,215.124268,206.098541,60.891224,111.195412,51.182766
4/13/2017,213.727081,203.880035,60.629841,111.538666,50.825577
4/17/2017,215.620682,206.564072,61.124577,111.195412,50.979824
4/18/2017,214.977173,196.822922,61.040558,112.649818,50.54958
4/19/2017,214.58197,195.453522,60.713844,112.035553,50.849934
4/20/2017,216.32843,199.077911,61.143253,111.601906,50.776878
4/21/2017,215.639008,197.982407,61.983383,111.601906,50.241096
4/24/2017,218.01062,203.788773,63.038227,111.050873,50.444042
4/25/2017,219.279114,206.901947,63.402283,109.713882,50.573936
4/26/2017,219.141266,206.509338,63.318287,110.319138,50.89864
4/27/2017,219.325119,206.15332,63.729008,110.28299,50.80122
4/28/2017,218.847122,204.318253,63.90638,110.526909,50.59827
5/1/2017,219.398666,205.27681,64.793175,109.608101,50.63887
5/2/2017,219.481369,205.523331,64.690491,110.169357,50.89864
5/3/2017,219.214798,206.609741,64.485123,110.241768,51.653587
5/4/2017,219.472183,206.865402,64.233078,109.698601,51.450657
5/5/2017,220.336227,207.121033,64.410454,109.79818,51.929607
5/8/2017,220.299469,205.441193,64.354439,109.200722,51.962059
5/9/2017,220.09726,204.281754,64.4478,109.191673,51.377586
5/10/2017,220.492462,205.304291,64.699837,109.064934,51.905254
5/11/2017,220.042084,205.194702,63.90638,109.064934,52.30302
5/12/2017,219.674408,203.423615,63.831688,109.888702,51.604897
5/15/2017,220.887787,205.523331,63.878376,109.589996,51.556175
5/16/2017,220.685562,205.961563,65.164574,109.99733,51.783485
5/17/2017,216.769669,195.115723,63.352623,111.599655,51.142174
5/18/2017,217.642929,196.430359,63.568569,111.726372,51.864662
5/19/2017,219.058502,196.640381,63.549797,111.988922,51.775364
5/22/2017,220.170776,197.21553,64.263283,111.681122,51.986423
5/23/2017,220.657959,200.520401,64.479218,110.929771,52.400433
5/24/2017,221.172714,204.345657,64.563705,111.554398,52.708908
5/25/2017,222.229828,203.104034,65.36174,111.590599,52.798206
5/26/2017,222.183853,204.071732,65.680931,111.780678,52.700794
5/30/2017,221.990829,200.077896,66.103401,112.332893,52.668327
5/31/2017,221.935669,193.51918,65.568275,112.613533,52.85503
6/1/2017,223.700562,196.954254,65.812378,112.62532,52.976799
6/2/2017,224.445129,195.397003,67.370834,113.958878,53.147263
6/5/2017,224.279678,196.019943,67.859032,113.251266,52.822552
6/6/2017,223.562683,196.514587,68.084335,113.868164,52.497849
6/7/2017,223.976349,197.659592,67.962303,113.323845,52.002663
6/8/2017,224.086609,200.389343,67.549202,113.024498,51.304531
6/9/2017,223.746552,203.760345,66.018913,112.852119,52.270542
6/12/2017,223.700562,203.274811,65.511932,112.815819,52.270542
6/13/2017,224.794479,205.372513,66.328728,112.833977,51.757278
6/14/2017,224.509476,207.488525,65.971954,114.575729,51.839085
6/15/2017,224.077469,204.484024,65.624596,114.394279,51.691837
6/16/2017,224.126419,203.183228,65.718483,114.621094,51.511875
6/19/2017,225.992264,207.140457,66.535271,114.45784,52.092682
6/20/2017,224.468185,206.19693,65.63398,115.482925,52.78801
6/21/2017,224.41272,203.806122,65.971954,115.718765,53.548786
6/22/2017,224.311142,201.314545,65.962593,115.972794,54.006878
6/23/2017,224.579025,198.951218,66.854462,115.918373,54.12141
6/26/2017,224.726791,201.928268,66.216057,116.35376,53.925076
6/27/2017,222.916336,201.781677,64.976807,115.11097,53.614227
6/28/2017,224.911545,204.474838,65.530731,114.72995,53.303368
6/29/2017,222.934814,205.564896,64.300835,113.768372,52.632587
6/30/2017,223.350494,203.26564,64.713928,113.505272,52.428062
7/3/2017,223.729202,208.193848,64.000404,113.139832,52.575317
7/5/2017,224.24646,208.89006,64.854752,113.167122,52.485332
7/6/2017,222.195847,207.653442,64.375938,112.230827,51.618217
7/7/2017,223.636856,206.361832,65.211494,111.558128,51.667301
7/10/2017,223.876999,206.874802,65.699707,111.721718,51.397343
7/11/2017,223.710754,207.891571,65.709084,111.912613,50.996502
7/12/2017,225.391876,208.294647,66.798164,112.685326,51.356438
7/13/2017,225.770599,211.051865,67.380211,111.976265,51.44643
7/14/2017,226.823578,209.40303,68.328453,112.112595,51.585499
7/17/2017,226.795914,210.007629,68.863571,112.421715,51.217369
7/18/2017,226.915985,204.557236,68.816635,113.403481,51.053757
7/19/2017,228.144485,204.154175,69.342392,113.448914,51.225552
7/20/2017,228.246124,203.63208,69.680367,113.776184,51.48732
7/21/2017,228.042908,201.690125,69.27668,114.257973,51.233734
7/24/2017,227.987457,199.858063,69.098289,113.812546,51.18465
7/25/2017,228.541687,202.972534,69.652222,112.330803,51.012863
7/26/2017,228.550934,203.586273,69.52076,112.512604,50.55476
7/27/2017,228.33847,202.880936,68.685211,111.958076,52.100857
7/28/2017,228.070572,204.832092,68.572556,112.621689,52.444431
7/31/2017,227.941269,206.407623,68.253349,112.758049,52.256287
8/1/2017,228.449341,207.937347,68.140686,113.549744,52.289005
8/2/2017,228.560165,207.268692,67.84024,113.613495,51.896347
8/3/2017,228.116791,205.180161,67.736984,114.788719,51.961796
8/4/2017,228.532486,210.493088,68.234573,113.813896,51.618217
8/7/2017,228.957352,213.360229,67.97168,113.941452,51.405525
8/8/2017,228.393906,212.563293,68.337814,113.531509,50.980133
8/9/2017,228.384644,211.610657,68.037407,114.151009,51.119205
8/10/2017,225.16095,206.563354,67.042229,115.125793,50.86562
8/11/2017,225.493469,205.326721,68.065582,115.180466,51.029224
8/14/2017,227.728821,208.267181,69.088905,114.588295,51.266457
8/15/2017,227.701126,208.477859,69.107773,114.105461,51.127388
8/16/2017,228.098328,206.664108,69.513634,114.524529,51.290997
8/17/2017,224.542023,202.825958,68.333847,115.380875,50.587479
8/18/2017,224.191086,203.49469,68.418777,115.353554,50.30117
8/21/2017,224.366577,202.248871,68.097878,115.635971,50.69384
8/22/2017,226.712799,204.804611,69.05117,115.189583,51.061954
8/23/2017,225.899918,204.035126,68.635864,115.97303,50.84108
8/24/2017,225.373428,204.264175,68.607544,115.544853,51.299175
8/25/2017,225.899918,203.787796,68.73024,115.991241,51.48732
8/28/2017,225.909119,201.84584,68.739693,115.918381,51.798183
8/29/2017,226.167816,202.176758,68.947334,116.291893,51.634579
8/30/2017,227.239243,204.437851,69.853409,116.255486,51.634579
8/31/2017,228.606354,205.651108,70.570717,116.601616,52.239918
9/1/2017,228.929657,207.618088,69.787346,115.709747,52.215385
9/5/2017,227.285461,200.172974,69.475868,117.544685,52.043598
9/6/2017,228.061356,201.138062,69.277664,116.823479,52.354446
9/7/2017,228.033676,198.389801,70.164871,118.019379,52.616222
9/8/2017,227.765808,199.649063,69.825096,117.763771,52.575317
9/11/2017,230.195145,203.187759,70.561279,116.35791,53.278835
9/12/2017,230.971024,207.682465,70.485786,115.746277,53.548786
9/13/2017,231.081848,208.243118,70.986,115.289825,53.540604
9/14/2017,231.00795,208.509674,70.570717,115.764534,54.498829
9/15/2017,231.318939,207.011475,71.080399,115.810188,54.531807
9/18/2017,231.810944,209.134705,70.93882,115.143745,54.391678
9/19/2017,232.043045,210.403137,71.20311,114.860748,54.358707
9/20/2017,232.126556,211.21196,70.731194,114.942917,54.226826
9/21/2017,231.504562,212.590714,70.042183,114.879013,54.070229
9/22/2017,231.551025,212.351746,70.230942,115.207664,53.682831
9/25/2017,231.077576,211.643997,69.145538,115.928856,53.724045
9/26/2017,231.216827,211.349869,69.145538,115.718872,53.377865
9/27/2017,232.117294,215.780197,69.7024,113.97525,53.221264
9/28/2017,232.395721,216.43277,69.721275,113.637451,52.990475
9/29/2017,233.212616,218.013702,70.306435,113.893074,52.776173
10/2/2017,234.224472,221.19397,70.419724,113.684532,53.204769
10/3/2017,234.725769,222.085587,70.089386,113.794296,53.056412
10/4/2017,235.004211,220.88147,70.495224,113.803444,53.245987
10/5/2017,236.396652,226.166611,71.703339,113.373505,53.245987
10/6/2017,236.127487,226.129852,71.731651,113.053329,53.204769
10/9/2017,235.737579,223.170151,72.005363,113.410103,53.023449
10/10/2017,236.359528,222.986343,72.005363,113.593025,53.130589
10/11/2017,236.730835,222.802475,72.128052,113.812553,52.57011
10/12/2017,236.378098,220.41272,72.788742,114.297386,52.611328
10/13/2017,236.665833,219.245346,73.137939,115.120644,52.248657
10/16/2017,236.981461,222.811691,73.288971,115.038338,52.207439
10/17/2017,237.148544,217.00264,73.232353,115.184708,52.108532
10/18/2017,237.380661,222.462448,73.251213,114.425446,52.347561
10/19/2017,237.445618,220.587341,73.534378,114.626709,52.545383
10/20/2017,238.670929,224.944122,74.38382,113.410103,52.652534
10/23/2017,237.74263,222.554337,74.402695,113.611351,52.256889
10/24/2017,238.160416,225.045242,74.431007,112.90699,52.017868
10/25/2017,236.981461,222.168289,74.213943,112.367271,51.473866
10/26/2017,237.287781,222.17746,74.336639,111.992241,51.094715
10/27/2017,239.227921,222.168289,79.103012,112.733185,48.003815
10/30/2017,238.336761,221.414551,79.178513,113.812553,45.094242
10/31/2017,238.708069,222.876007,78.508392,113.849159,45.407452
11/1/2017,239.023697,224.512115,78.508392,114.35611,45.613506
11/2/2017,239.116501,226.920319,79.329536,114.860283,45.638245
11/3/2017,239.914856,224.640823,79.414482,115.171921,46.206966
11/6/2017,240.286209,223.804398,79.725952,115.602776,46.058598
11/7/2017,240.119095,220.421906,79.53717,116.088638,45.819572
11/8/2017,240.527527,221.745483,79.810883,115.83194,46.635571
11/9/2017,239.654938,221.322647,79.367287,115.501945,46.330597
11/10/2017,239.580688,220.734421,79.159645,113.760239,45.728909
11/13/2017,239.803421,220.844742,79.216278,113.998581,45.415699
11/14/2017,239.24649,218.059692,79.329536,114.768578,45.325027
